user_id,avg_toxicity,review_count,total_toxic_reviews,negative_ratio,positive_ratio,neutral_ratio,toxicity_frequency,activity_level,cluster,cluster_label
13875878,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
13885038,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
13886193,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
13928959,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
13953261,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
13982398,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14017794,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14018305,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14020546,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14026037,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14038443,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14054056,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14056022,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14116952,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14125165,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14125510,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14131496,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14134578,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14144759,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14154916,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14157002,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14162318,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14182782,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14188285,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14200557,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14211355,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14219640,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14235249,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14240537,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14266191,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14274255,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14278368,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14279632,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14296441,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14298038,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14299119,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14303968,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14305035,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14309425,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14313327,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14334837,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14352987,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14353579,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14362715,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14363021,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14375939,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14378476,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14379716,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14391271,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14398420,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14404800,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14405000,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14413550,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14420397,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14428825,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14443600,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14451563,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14484041,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14509599,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14519592,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14520226,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14535184,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14544574,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14547209,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14553288,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14559244,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14578275,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14580706,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14591171,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14594236,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14594797,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14594815,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14626722,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14634267,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14651238,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14667702,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14669274,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14676179,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14680857,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14700613,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14720070,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14734274,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14748735,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14753923,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14784823,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14792718,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14795221,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14797443,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14824911,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14828333,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14868332,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14877409,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14878462,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
14887038,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14894553,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14899497,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14909926,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14933449,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14938757,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14958820,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14969571,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14970673,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14971513,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14973456,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
14992676,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15008057,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15020090,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15022805,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15040671,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15044492,0.0,1,0,1.0,0.0,0.0,0.0,Low,1,Low Risk - Low Activity
15046848,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15054106,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15063573,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15070053,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15077739,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15082095,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15102699,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15112057,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15117479,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15125149,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15125853,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15160370,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15164253,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15177911,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15195356,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15201047,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15213782,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15219170,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15230630,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15231825,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15232036,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15235813,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15246025,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15262688,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15280320,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15282326,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15282555,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15282849,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15284127,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15314646,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15320971,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15338845,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15342039,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15370136,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15370649,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15412616,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15460207,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15461345,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15483649,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15496046,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15496968,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15508305,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15520071,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15536251,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15540031,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15588374,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15593616,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15599513,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15600735,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15616042,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15624204,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15626960,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15639533,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15644920,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15648571,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15669104,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15679766,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15685046,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15694940,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15704480,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15723978,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15768028,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15769687,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15786088,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15810070,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15811293,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15817802,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15831549,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15856946,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15860342,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15866154,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15877089,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15880257,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15882473,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15885151,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15889850,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15897167,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15897508,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15903346,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15905144,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15909043,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15942371,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15956792,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15967408,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15969634,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15970328,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15974597,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
15975805,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
15986132,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16018289,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16037934,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16038717,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16058786,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16065344,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16074642,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16076044,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16087260,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16087954,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16099789,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16111562,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16146366,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16172054,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16198989,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16218390,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16242585,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16249901,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16262358,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16268756,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16275654,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16276065,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16302342,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16305170,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16325129,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16337080,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16342005,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16360770,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16369059,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16381736,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16407208,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16414726,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16435252,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16454953,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16486767,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16489113,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16491693,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16493135,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16506291,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16510000,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16519755,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16544671,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16547361,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16550450,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16553295,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16562461,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16571170,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16575943,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16576190,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16588595,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16592899,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16598629,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16606457,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16624659,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16629741,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16633963,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16638765,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16642679,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16655002,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16656111,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16681946,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16693847,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16699839,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16719277,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16725795,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16766911,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16778399,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16782283,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16784236,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16792242,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16797673,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16799056,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16800269,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16811662,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16816123,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16816524,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16849117,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16859960,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16864563,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16866936,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16871686,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16889171,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16891864,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16894747,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16895577,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16899170,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16905154,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16924158,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16935606,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16944194,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
16948778,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16976371,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
16985431,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
17001561,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
17006710,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
17008738,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
17029353,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
17037827,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
17039038,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
17080113,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
17085749,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
17096787,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
17099876,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
17104751,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
17121037,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
17133591,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
17157743,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
17165289,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
17175527,0.0,1,0,0.0,0.0,1.0,0.0,Low,0,Low Risk - Low Activity
17188059,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
17193678,0.0,1,0,0.0,1.0,0.0,0.0,Low,0,Low Risk - Low Activity
